;tmsp;country;amount;success;PSP;3D_secured;card
34449;2019-02-09 00:10:45;Austria;22;0;Simplecard;0;Master
34450;2019-02-09 00:13:09;Germany;240;0;UK_Card;0;Diners
34451;2019-02-09 00:16:44;Austria;68;1;UK_Card;1;Diners
34452;2019-02-09 00:18:37;Switzerland;368;0;UK_Card;0;Diners
34453;2019-02-09 00:18:54;Switzerland;368;0;Simplecard;0;Diners
34454;2019-02-09 00:19:03;Switzerland;368;0;Simplecard;0;Diners
34455;2019-02-09 00:19:17;Switzerland;368;0;UK_Card;0;Diners
34456;2019-02-09 00:19:42;Switzerland;368;0;UK_Card;0;Diners
34457;2019-02-09 00:25:45;Germany;255;0;Simplecard;0;Master
34458;2019-02-09 00:28:26;Austria;39;0;Moneycard;0;Visa
34459;2019-02-09 00:28:52;Austria;39;0;Simplecard;0;Visa
34460;2019-02-09 00:29:15;Austria;39;0;UK_Card;0;Visa
34461;2019-02-09 00:30:07;Austria;39;0;Simplecard;0;Visa
34462;2019-02-09 00:37:04;Austria;378;0;Moneycard;0;Diners
34463;2019-02-09 00:39:50;Austria;233;0;UK_Card;1;Visa
34464;2019-02-09 00:40:28;Austria;233;0;Simplecard;1;Visa
34465;2019-02-09 00:42:45;Germany;66;1;Moneycard;1;Master
34466;2019-02-09 00:46:05;Germany;259;0;UK_Card;0;Master
34467;2019-02-09 00:46:12;Germany;259;0;Simplecard;0;Master
34468;2019-02-09 00:46:30;Germany;259;0;UK_Card;0;Master
34469;2019-02-09 00:46:41;Germany;259;0;UK_Card;0;Master
34470;2019-02-09 00:50:26;Germany;249;0;Simplecard;1;Master
34471;2019-02-09 00:54:09;Germany;29;1;Goldcard;0;Master
34472;2019-02-09 00:55:58;Austria;287;0;UK_Card;1;Master
34473;2019-02-09 00:56:56;Austria;287;0;UK_Card;1;Master
34474;2019-02-09 00:58:30;Germany;193;1;Simplecard;0;Master
34475;2019-02-09 00:59:36;Austria;221;0;Goldcard;0;Master
34476;2019-02-09 00:59:56;Austria;221;0;UK_Card;0;Master
34477;2019-02-09 01:00:33;Austria;221;0;Moneycard;0;Master
34478;2019-02-09 01:01:04;Austria;221;0;Simplecard;0;Master
34479;2019-02-09 01:02:53;Switzerland;189;0;Moneycard;0;Master
34480;2019-02-09 01:09:31;Germany;187;0;Simplecard;1;Master
34481;2019-02-09 01:10:35;Germany;58;0;UK_Card;1;Visa
34482;2019-02-09 01:14:00;Germany;34;0;Moneycard;0;Master
34483;2019-02-09 01:18:33;Germany;215;0;UK_Card;0;Visa
34484;2019-02-09 01:18:50;Germany;215;0;UK_Card;0;Visa
34485;2019-02-09 01:19:39;Germany;215;0;Simplecard;0;Visa
34486;2019-02-09 01:19:42;Germany;215;0;Simplecard;0;Visa
34487;2019-02-09 01:19:47;Germany;215;0;Simplecard;0;Visa
34488;2019-02-09 01:20:25;Germany;215;0;UK_Card;0;Visa
34489;2019-02-09 01:23:13;Germany;198;0;Simplecard;0;Visa
34490;2019-02-09 01:26:15;Switzerland;35;1;Moneycard;1;Diners
34491;2019-02-09 01:27:47;Switzerland;26;1;Simplecard;1;Visa
34492;2019-02-09 01:30:04;Switzerland;45;0;UK_Card;0;Master
34493;2019-02-09 01:30:55;Switzerland;45;0;Simplecard;0;Master
34494;2019-02-09 01:32:46;Switzerland;219;0;UK_Card;0;Diners
34495;2019-02-09 01:42:02;Switzerland;302;1;Simplecard;0;Master
34496;2019-02-09 01:45:04;Germany;214;0;Simplecard;0;Diners
34497;2019-02-09 01:47:05;Germany;226;0;UK_Card;0;Diners
34498;2019-02-09 01:49:28;Germany;131;1;UK_Card;1;Master
34499;2019-02-09 01:51:04;Austria;188;0;Goldcard;0;Master
34500;2019-02-09 01:51:05;Austria;188;0;Goldcard;0;Master
34501;2019-02-09 01:51:54;Austria;188;0;Goldcard;0;Master
34502;2019-02-09 01:53:09;Germany;129;0;Simplecard;0;Master
34503;2019-02-09 01:53:52;Germany;129;0;UK_Card;0;Master
34504;2019-02-09 01:54:42;Germany;129;0;UK_Card;0;Master
34505;2019-02-09 01:58:47;Germany;62;0;Simplecard;1;Master
34506;2019-02-09 02:04:43;Germany;115;0;UK_Card;0;Visa
34507;2019-02-09 02:05:23;Germany;115;1;Moneycard;0;Visa
34508;2019-02-09 02:07:52;Germany;251;0;Moneycard;0;Master
34509;2019-02-09 02:10:07;Germany;109;0;UK_Card;1;Master
34510;2019-02-09 02:11:15;Germany;198;0;Simplecard;0;Diners
34511;2019-02-09 02:13:25;Germany;311;0;Goldcard;0;Diners
34512;2019-02-09 02:16:19;Germany;214;0;Simplecard;0;Master
34513;2019-02-09 02:19:34;Austria;251;0;UK_Card;0;Visa
34514;2019-02-09 02:19:40;Austria;251;1;Simplecard;0;Visa
34515;2019-02-09 02:21:14;Switzerland;310;1;Moneycard;1;Master
34516;2019-02-09 02:23:12;Switzerland;152;0;Simplecard;0;Visa
34517;2019-02-09 02:29:06;Germany;225;0;UK_Card;0;Visa
34518;2019-02-09 02:32:14;Germany;175;0;Simplecard;1;Diners
34519;2019-02-09 02:35:57;Switzerland;263;0;UK_Card;1;Master
34520;2019-02-09 02:37:12;Switzerland;239;0;Moneycard;0;Diners
34521;2019-02-09 02:40:09;Austria;122;0;Simplecard;1;Master
34522;2019-02-09 02:41:13;Switzerland;384;1;UK_Card;0;Diners
34523;2019-02-09 02:42:53;Germany;75;0;Moneycard;0;Visa
34524;2019-02-09 02:47:55;Switzerland;210;0;Simplecard;0;Master
34525;2019-02-09 02:50:37;Germany;110;0;Simplecard;0;Diners
34526;2019-02-09 02:54:44;Switzerland;122;0;UK_Card;0;Master
34527;2019-02-09 02:54:47;Switzerland;122;0;Moneycard;0;Master
34528;2019-02-09 02:55:01;Switzerland;122;1;UK_Card;0;Master
34529;2019-02-09 02:57:28;Austria;195;1;UK_Card;0;Master
34530;2019-02-09 03:00:02;Germany;176;0;Simplecard;0;Master
34531;2019-02-09 03:00:02;Germany;176;0;Moneycard;0;Master
34532;2019-02-09 03:02:18;Switzerland;235;0;UK_Card;1;Master
34533;2019-02-09 03:02:21;Switzerland;235;0;Moneycard;1;Master
34534;2019-02-09 03:03:02;Switzerland;235;0;UK_Card;1;Master
34535;2019-02-09 03:03:56;Switzerland;235;0;UK_Card;1;Master
34536;2019-02-09 03:03:58;Switzerland;235;0;UK_Card;1;Master
34537;2019-02-09 03:04:44;Switzerland;235;0;UK_Card;1;Master
34538;2019-02-09 03:05:49;Austria;131;0;UK_Card;1;Visa
34539;2019-02-09 03:05:50;Austria;131;1;UK_Card;1;Visa
34540;2019-02-09 03:07:53;Germany;194;1;Goldcard;0;Diners
34541;2019-02-09 03:09:58;Switzerland;220;1;Moneycard;1;Master
34542;2019-02-09 03:11:39;Switzerland;199;0;Goldcard;0;Visa
34543;2019-02-09 03:12:18;Switzerland;199;0;UK_Card;0;Visa
34544;2019-02-09 03:12:39;Switzerland;199;1;UK_Card;0;Visa
34545;2019-02-09 03:16:03;Switzerland;224;0;Simplecard;0;Visa
34546;2019-02-09 03:16:23;Switzerland;224;1;Moneycard;0;Visa
34547;2019-02-09 03:19:29;Switzerland;262;0;Simplecard;0;Master
34548;2019-02-09 03:21:52;Switzerland;33;0;UK_Card;1;Master
34549;2019-02-09 03:23:14;Switzerland;149;0;UK_Card;1;Master
34550;2019-02-09 03:28:05;Austria;390;0;UK_Card;1;Visa
34551;2019-02-09 03:28:17;Austria;390;0;UK_Card;1;Visa
34552;2019-02-09 03:30:58;Germany;178;0;UK_Card;0;Master
34553;2019-02-09 03:31:26;Germany;178;0;Moneycard;0;Master
34554;2019-02-09 03:31:37;Germany;178;0;UK_Card;0;Master
34555;2019-02-09 03:38:32;Germany;338;1;Moneycard;0;Diners
34556;2019-02-09 03:39:41;Germany;28;0;UK_Card;0;Master
34557;2019-02-09 03:40:04;Germany;28;0;Moneycard;0;Master
34558;2019-02-09 03:40:25;Germany;28;0;Moneycard;0;Master
34559;2019-02-09 03:40:49;Germany;28;0;UK_Card;0;Master
34560;2019-02-09 03:40:49;Germany;28;0;Goldcard;0;Master
34561;2019-02-09 03:41:41;Germany;28;0;UK_Card;0;Master
34562;2019-02-09 03:45:14;Germany;130;0;Simplecard;1;Visa
34563;2019-02-09 03:46:05;Germany;130;0;Moneycard;1;Visa
34564;2019-02-09 03:47:15;Austria;233;0;Simplecard;0;Master
34565;2019-02-09 03:50:04;Switzerland;47;0;Simplecard;1;Diners
34566;2019-02-09 03:51:49;Germany;165;0;UK_Card;1;Master
34567;2019-02-09 03:52:45;Germany;165;0;Simplecard;1;Master
34568;2019-02-09 03:54:38;Austria;443;1;UK_Card;0;Diners
34569;2019-02-09 03:56:51;Germany;314;0;Simplecard;0;Master
34570;2019-02-09 03:57:47;Germany;314;0;UK_Card;0;Master
34571;2019-02-09 03:58:37;Germany;314;0;UK_Card;0;Master
34572;2019-02-09 03:58:44;Germany;314;0;UK_Card;0;Master
34573;2019-02-09 03:59:12;Germany;314;1;Moneycard;0;Master
34574;2019-02-09 04:01:12;Germany;146;1;UK_Card;0;Diners
34575;2019-02-09 04:04:52;Germany;17;0;Moneycard;1;Master
34576;2019-02-09 04:06:07;Germany;388;0;UK_Card;0;Diners
34577;2019-02-09 04:08:42;Germany;423;0;UK_Card;0;Visa
34578;2019-02-09 04:09:21;Germany;423;0;UK_Card;0;Visa
34579;2019-02-09 04:09:26;Germany;423;0;UK_Card;0;Visa
34580;2019-02-09 04:13:07;Germany;273;1;Moneycard;0;Master
34581;2019-02-09 04:17:32;Germany;328;0;UK_Card;0;Master
34582;2019-02-09 04:18:54;Germany;119;1;UK_Card;1;Master
34583;2019-02-09 04:20:07;Germany;235;0;Moneycard;1;Master
34584;2019-02-09 04:22:52;Austria;253;0;Simplecard;0;Master
34585;2019-02-09 04:23:30;Austria;253;0;UK_Card;0;Master
34586;2019-02-09 04:23:50;Austria;253;0;Moneycard;0;Master
34587;2019-02-09 04:28:03;Germany;218;1;Goldcard;0;Visa
34588;2019-02-09 04:29:38;Switzerland;342;0;UK_Card;0;Master
34589;2019-02-09 04:30:05;Switzerland;342;0;Simplecard;0;Master
34590;2019-02-09 04:30:46;Switzerland;342;1;Moneycard;0;Master
34591;2019-02-09 04:33:10;Germany;154;1;Simplecard;0;Master
34592;2019-02-09 04:34:27;Germany;272;0;UK_Card;1;Diners
34593;2019-02-09 04:35:27;Germany;272;0;UK_Card;1;Diners
34594;2019-02-09 04:35:47;Germany;272;0;UK_Card;1;Diners
34595;2019-02-09 04:36:40;Germany;272;0;Moneycard;1;Diners
34596;2019-02-09 04:37:58;Germany;309;1;UK_Card;1;Master
34597;2019-02-09 04:41:03;Germany;191;1;Moneycard;1;Diners
34598;2019-02-09 04:42:59;Germany;270;1;UK_Card;1;Master
34599;2019-02-09 04:50:53;Germany;167;0;UK_Card;0;Visa
34600;2019-02-09 04:51:37;Germany;167;0;UK_Card;0;Visa
34601;2019-02-09 04:52:33;Germany;167;1;Simplecard;0;Visa
34602;2019-02-09 04:53:36;Switzerland;221;1;Moneycard;1;Master
34603;2019-02-09 04:56:12;Germany;284;0;Moneycard;0;Master
34604;2019-02-09 05:01:23;Switzerland;137;0;Moneycard;0;Diners
34605;2019-02-09 05:04:25;Germany;185;0;Simplecard;0;Visa
34606;2019-02-09 05:08:17;Switzerland;189;0;UK_Card;1;Master
34607;2019-02-09 05:08:55;Switzerland;189;0;UK_Card;1;Master
34608;2019-02-09 05:15:11;Germany;194;0;Simplecard;0;Master
34609;2019-02-09 05:18:38;Germany;194;0;Goldcard;1;Master
34610;2019-02-09 05:21:33;Germany;100;1;Simplecard;0;Visa
34611;2019-02-09 05:23:02;Germany;286;0;Moneycard;1;Master
34612;2019-02-09 05:25:43;Germany;165;0;Simplecard;0;Master
34613;2019-02-09 05:27:16;Germany;350;0;Moneycard;0;Visa
34614;2019-02-09 05:28:02;Germany;350;0;Simplecard;0;Visa
34615;2019-02-09 05:30:56;Germany;259;0;Simplecard;0;Master
34616;2019-02-09 05:33:56;Austria;210;0;Simplecard;0;Master
34617;2019-02-09 05:35:05;Germany;111;0;UK_Card;0;Master
34618;2019-02-09 05:37:23;Germany;304;0;UK_Card;0;Master
34619;2019-02-09 05:37:49;Germany;304;0;UK_Card;0;Master
34620;2019-02-09 05:40:11;Germany;298;0;UK_Card;0;Master
34621;2019-02-09 05:40:39;Germany;298;0;Simplecard;0;Master
34622;2019-02-09 05:40:47;Germany;298;0;UK_Card;0;Master
34623;2019-02-09 05:40:48;Germany;298;0;UK_Card;0;Master
34624;2019-02-09 05:41:30;Germany;298;0;Moneycard;0;Master
34625;2019-02-09 05:44:42;Germany;245;0;UK_Card;0;Master
34626;2019-02-09 05:44:58;Germany;245;0;UK_Card;0;Master
34627;2019-02-09 05:45:09;Germany;245;0;Goldcard;0;Master
34628;2019-02-09 05:45:47;Germany;245;0;UK_Card;0;Master
34629;2019-02-09 05:49:14;Germany;222;0;UK_Card;1;Master
34630;2019-02-09 05:49:43;Germany;222;0;Goldcard;1;Master
34631;2019-02-09 05:51:39;Germany;231;0;Moneycard;0;Master
34632;2019-02-09 05:53:24;Switzerland;184;0;Simplecard;1;Master
34633;2019-02-09 05:53:30;Switzerland;184;1;Goldcard;1;Master
34634;2019-02-09 05:54:48;Austria;134;1;Goldcard;0;Master
34635;2019-02-09 05:55:49;Austria;162;0;Moneycard;0;Master
34636;2019-02-09 05:56:57;Germany;39;0;UK_Card;0;Master
34637;2019-02-09 05:58:03;Germany;81;0;UK_Card;0;Visa
34638;2019-02-09 05:58:12;Germany;81;0;UK_Card;0;Visa
34639;2019-02-09 05:58:50;Germany;81;0;Simplecard;0;Visa
34640;2019-02-09 06:00:48;Switzerland;284;1;Goldcard;1;Visa
34641;2019-02-09 06:02:44;Austria;64;0;Moneycard;0;Master
34642;2019-02-09 06:07:09;Germany;270;0;UK_Card;0;Visa
34643;2019-02-09 06:07:51;Germany;270;1;Moneycard;0;Visa
34644;2019-02-09 06:12:57;Austria;146;0;UK_Card;1;Master
34645;2019-02-09 06:13:36;Austria;146;0;UK_Card;1;Master
34646;2019-02-09 06:14:15;Austria;146;1;Simplecard;1;Master
34647;2019-02-09 06:15:53;Germany;286;0;Simplecard;0;Master
34648;2019-02-09 06:17:35;Germany;190;1;Goldcard;0;Visa
34649;2019-02-09 06:18:37;Switzerland;286;0;UK_Card;0;Master
34650;2019-02-09 06:19:14;Switzerland;286;0;UK_Card;0;Master
34651;2019-02-09 06:20:04;Switzerland;286;1;Moneycard;0;Master
34652;2019-02-09 06:21:33;Germany;98;0;UK_Card;0;Visa
34653;2019-02-09 06:21:43;Germany;98;0;Simplecard;0;Visa
34654;2019-02-09 06:21:54;Germany;98;0;Moneycard;0;Visa
34655;2019-02-09 06:22:37;Germany;98;0;Simplecard;0;Visa
34656;2019-02-09 06:23:27;Germany;98;0;UK_Card;0;Visa
34657;2019-02-09 06:24:17;Germany;98;0;UK_Card;0;Visa
34658;2019-02-09 06:26:36;Germany;212;0;Simplecard;1;Master
34659;2019-02-09 06:30:59;Germany;151;1;UK_Card;0;Diners
34660;2019-02-09 06:33:31;Germany;300;0;UK_Card;1;Master
34661;2019-02-09 06:33:44;Germany;300;0;Moneycard;1;Master
34662;2019-02-09 06:34:03;Germany;300;0;Simplecard;1;Master
34663;2019-02-09 06:35:06;Austria;351;0;UK_Card;0;Visa
34664;2019-02-09 06:36:02;Austria;351;1;Simplecard;0;Visa
34665;2019-02-09 06:39:09;Germany;285;0;Simplecard;0;Master
34666;2019-02-09 06:39:44;Germany;285;0;Simplecard;0;Master
34667;2019-02-09 06:46:04;Germany;68;1;Moneycard;0;Master
34668;2019-02-09 06:49:05;Austria;318;1;UK_Card;1;Master
34669;2019-02-09 06:52:30;Germany;119;0;Simplecard;0;Visa
34670;2019-02-09 06:53:58;Germany;348;0;Goldcard;0;Master
34671;2019-02-09 06:56:29;Germany;111;0;UK_Card;1;Diners
34672;2019-02-09 06:56:49;Germany;111;0;Simplecard;1;Diners
34673;2019-02-09 06:58:17;Germany;379;1;Goldcard;1;Master
34674;2019-02-09 07:02:22;Germany;254;0;UK_Card;0;Diners
34675;2019-02-09 07:09:22;Germany;180;0;Moneycard;0;Master
34676;2019-02-09 07:12:56;Germany;74;1;UK_Card;0;Master
34677;2019-02-09 07:18:07;Germany;271;1;UK_Card;1;Master
34678;2019-02-09 07:24:02;Germany;320;0;UK_Card;0;Diners
34679;2019-02-09 07:28:13;Germany;201;0;Simplecard;0;Master
34680;2019-02-09 07:32:46;Germany;309;0;UK_Card;0;Master
34681;2019-02-09 07:32:50;Germany;309;0;UK_Card;0;Master
34682;2019-02-09 07:37:00;Germany;242;0;UK_Card;0;Visa
34683;2019-02-09 07:38:39;Switzerland;130;0;UK_Card;0;Visa
34684;2019-02-09 07:40:31;Austria;117;0;UK_Card;0;Diners
34685;2019-02-09 07:41:22;Austria;117;1;UK_Card;0;Diners
34686;2019-02-09 07:44:33;Austria;38;0;Moneycard;0;Master
34687;2019-02-09 07:45:38;Switzerland;311;0;UK_Card;0;Visa
34688;2019-02-09 07:45:41;Switzerland;311;0;Simplecard;0;Visa
34689;2019-02-09 07:46:40;Switzerland;311;1;Goldcard;0;Visa
34690;2019-02-09 07:49:12;Germany;157;0;Simplecard;0;Diners
34691;2019-02-09 07:49:13;Germany;157;0;UK_Card;0;Diners
34692;2019-02-09 07:49:30;Germany;157;0;Moneycard;0;Diners
34693;2019-02-09 07:50:30;Germany;157;0;Goldcard;0;Diners
34694;2019-02-09 07:50:35;Germany;157;0;UK_Card;0;Diners
34695;2019-02-09 07:52:04;Germany;226;0;Moneycard;0;Master
34696;2019-02-09 07:53:49;Austria;54;1;UK_Card;0;Master
34697;2019-02-09 07:56:25;Austria;185;1;UK_Card;1;Visa
34698;2019-02-09 07:58:07;Switzerland;467;1;Moneycard;0;Master
34699;2019-02-09 07:59:55;Austria;137;1;Simplecard;1;Diners
34700;2019-02-09 08:04:24;Switzerland;22;0;UK_Card;1;Diners
34701;2019-02-09 08:05:19;Switzerland;22;1;UK_Card;1;Diners
34702;2019-02-09 08:07:53;Germany;97;0;Simplecard;0;Master
34703;2019-02-09 08:08:28;Germany;97;0;Simplecard;0;Master
34704;2019-02-09 08:09:56;Germany;161;0;UK_Card;0;Master
34705;2019-02-09 08:13:14;Germany;169;0;UK_Card;0;Master
34706;2019-02-09 08:17:55;Switzerland;246;1;Simplecard;0;Diners
34707;2019-02-09 08:19:22;Germany;269;0;UK_Card;0;Master
34708;2019-02-09 08:19:26;Germany;269;0;UK_Card;0;Master
34709;2019-02-09 08:21:07;Austria;401;0;UK_Card;1;Visa
34710;2019-02-09 08:21:45;Austria;401;1;UK_Card;1;Visa
34711;2019-02-09 08:24:06;Germany;146;0;Simplecard;0;Master
34712;2019-02-09 08:26:12;Switzerland;207;0;Moneycard;1;Visa
34713;2019-02-09 08:32:13;Germany;318;0;Simplecard;0;Visa
34714;2019-02-09 08:32:58;Germany;318;0;UK_Card;0;Visa
34715;2019-02-09 08:36:32;Switzerland;92;0;Simplecard;1;Master
34716;2019-02-09 08:41:18;Germany;281;0;UK_Card;0;Master
34717;2019-02-09 08:42:07;Germany;281;0;Moneycard;0;Master
34718;2019-02-09 08:42:52;Germany;281;0;UK_Card;0;Master
34719;2019-02-09 08:42:59;Germany;281;0;UK_Card;0;Master
34720;2019-02-09 08:44:15;Germany;51;0;Simplecard;0;Diners
34721;2019-02-09 08:44:34;Germany;51;1;UK_Card;0;Diners
34722;2019-02-09 08:45:53;Germany;159;0;UK_Card;0;Master
34723;2019-02-09 08:46:37;Germany;159;1;UK_Card;0;Master
34724;2019-02-09 08:48:51;Switzerland;114;1;UK_Card;0;Master
34725;2019-02-09 08:49:54;Germany;253;1;Goldcard;0;Master
34726;2019-02-09 08:51:26;Germany;147;1;UK_Card;0;Master
34727;2019-02-09 08:53:32;Germany;371;0;UK_Card;0;Master
34728;2019-02-09 08:53:56;Germany;371;1;Moneycard;0;Master
34729;2019-02-09 08:55:56;Austria;206;0;Goldcard;0;Diners
34730;2019-02-09 08:56:25;Austria;206;0;Simplecard;0;Diners
34731;2019-02-09 08:57:21;Austria;206;0;UK_Card;0;Diners
34732;2019-02-09 08:59:26;Germany;99;0;Moneycard;1;Master
34733;2019-02-09 09:00:35;Germany;207;1;UK_Card;0;Diners
34734;2019-02-09 09:04:48;Germany;188;1;UK_Card;0;Master
34735;2019-02-09 09:07:59;Germany;78;0;UK_Card;0;Diners
34736;2019-02-09 09:08:03;Germany;78;0;Simplecard;0;Diners
34737;2019-02-09 09:08:32;Germany;78;0;Simplecard;0;Diners
34738;2019-02-09 09:08:34;Germany;78;0;UK_Card;0;Diners
34739;2019-02-09 09:09:04;Germany;78;1;UK_Card;0;Diners
34740;2019-02-09 09:10:35;Germany;238;1;UK_Card;1;Master
34741;2019-02-09 09:16:12;Switzerland;158;0;UK_Card;1;Master
34742;2019-02-09 09:16:26;Switzerland;158;1;UK_Card;1;Master
34743;2019-02-09 09:18:04;Austria;101;0;Goldcard;0;Visa
34744;2019-02-09 09:22:20;Germany;44;1;Goldcard;0;Master
34745;2019-02-09 09:23:38;Germany;189;0;Moneycard;0;Master
34746;2019-02-09 09:25:22;Germany;281;0;Simplecard;0;Master
34747;2019-02-09 09:28:13;Germany;187;1;UK_Card;0;Diners
34748;2019-02-09 09:31:04;Switzerland;20;0;Moneycard;0;Master
34749;2019-02-09 09:31:53;Switzerland;20;0;Moneycard;0;Master
34750;2019-02-09 09:34:33;Germany;71;0;Simplecard;1;Master
34751;2019-02-09 09:36:58;Austria;134;1;UK_Card;0;Master
34752;2019-02-09 09:38:09;Germany;37;1;UK_Card;1;Master
34753;2019-02-09 09:41:32;Germany;292;0;UK_Card;1;Visa
34754;2019-02-09 09:42:27;Germany;292;0;UK_Card;1;Visa
34755;2019-02-09 09:47:14;Germany;16;0;UK_Card;0;Master
34756;2019-02-09 09:47:51;Germany;16;1;UK_Card;0;Master
34757;2019-02-09 09:54:28;Switzerland;241;0;Goldcard;0;Master
34758;2019-02-09 09:57:37;Switzerland;60;0;UK_Card;0;Master
34759;2019-02-09 09:58:07;Switzerland;60;1;Goldcard;0;Master
34760;2019-02-09 10:04:19;Austria;198;0;Simplecard;1;Master
34761;2019-02-09 10:05:41;Switzerland;113;0;Simplecard;0;Master
34762;2019-02-09 10:07:14;Germany;201;0;Moneycard;0;Master
34763;2019-02-09 10:07:46;Germany;201;0;UK_Card;0;Master
34764;2019-02-09 10:09:17;Austria;89;1;UK_Card;0;Master
34765;2019-02-09 10:11:48;Germany;220;0;UK_Card;1;Diners
34766;2019-02-09 10:12:51;Switzerland;75;0;UK_Card;0;Master
34767;2019-02-09 10:12:54;Switzerland;75;0;UK_Card;0;Master
34768;2019-02-09 10:14:51;Switzerland;219;0;Moneycard;0;Diners
34769;2019-02-09 10:14:52;Switzerland;219;0;UK_Card;0;Diners
34770;2019-02-09 10:17:20;Germany;147;0;UK_Card;1;Diners
34771;2019-02-09 10:17:53;Germany;147;1;UK_Card;1;Diners
34772;2019-02-09 10:21:49;Germany;337;0;Simplecard;1;Master
34773;2019-02-09 10:22:44;Germany;337;0;UK_Card;1;Master
34774;2019-02-09 10:23:02;Germany;337;0;UK_Card;1;Master
34775;2019-02-09 10:23:10;Germany;337;1;UK_Card;1;Master
34776;2019-02-09 10:25:31;Austria;217;0;Simplecard;0;Master
34777;2019-02-09 10:26:38;Austria;264;1;UK_Card;1;Master
34778;2019-02-09 10:28:02;Switzerland;216;0;UK_Card;1;Diners
34779;2019-02-09 10:35:43;Switzerland;255;0;Simplecard;0;Master
34780;2019-02-09 10:40:56;Austria;274;0;Simplecard;0;Diners
34781;2019-02-09 10:40:56;Austria;274;1;Simplecard;0;Diners
34782;2019-02-09 10:44:38;Germany;218;0;Moneycard;0;Visa
34783;2019-02-09 10:45:58;Switzerland;255;0;Goldcard;1;Master
34784;2019-02-09 10:46:48;Switzerland;255;0;Moneycard;1;Master
34785;2019-02-09 10:47:24;Switzerland;255;0;Moneycard;1;Master
34786;2019-02-09 10:48:22;Switzerland;255;0;Simplecard;1;Master
34787;2019-02-09 10:50:28;Germany;301;0;Moneycard;0;Diners
34788;2019-02-09 10:52:09;Germany;333;0;Simplecard;0;Master
34789;2019-02-09 10:52:16;Germany;333;0;UK_Card;0;Master
34790;2019-02-09 10:54:59;Germany;217;0;Moneycard;0;Master
34791;2019-02-09 10:59:36;Austria;221;0;Simplecard;0;Master
34792;2019-02-09 11:00:04;Austria;221;1;Goldcard;0;Master
34793;2019-02-09 11:05:33;Austria;249;0;Simplecard;1;Visa
34794;2019-02-09 11:08:04;Germany;195;0;Simplecard;0;Diners
34795;2019-02-09 11:10:40;Germany;165;0;UK_Card;1;Master
34796;2019-02-09 11:11:29;Germany;165;0;Moneycard;1;Master
34797;2019-02-09 11:12:04;Germany;165;0;Simplecard;1;Master
34798;2019-02-09 11:12:26;Germany;165;0;UK_Card;1;Master
34799;2019-02-09 11:14:33;Germany;36;0;Moneycard;0;Visa
34800;2019-02-09 11:15:48;Germany;105;1;UK_Card;1;Master
34801;2019-02-09 11:17:44;Switzerland;77;0;Moneycard;0;Visa
34802;2019-02-09 11:20:20;Switzerland;267;1;Moneycard;1;Diners
34803;2019-02-09 11:22:05;Germany;201;0;UK_Card;0;Master
34804;2019-02-09 11:26:57;Switzerland;85;0;Simplecard;0;Master
34805;2019-02-09 11:29:35;Germany;97;0;UK_Card;0;Visa
34806;2019-02-09 11:30:42;Switzerland;190;1;Moneycard;0;Diners
34807;2019-02-09 11:32:05;Germany;241;0;UK_Card;0;Visa
34808;2019-02-09 11:32:58;Germany;241;1;UK_Card;0;Visa
34809;2019-02-09 11:34:45;Austria;85;0;Simplecard;0;Visa
34810;2019-02-09 11:36:42;Austria;80;0;UK_Card;0;Master
34811;2019-02-09 11:36:46;Austria;80;0;UK_Card;0;Master
34812;2019-02-09 11:36:49;Austria;80;0;UK_Card;0;Master
34813;2019-02-09 11:36:52;Austria;80;0;UK_Card;0;Master
34814;2019-02-09 11:37:04;Austria;80;0;UK_Card;0;Master
34815;2019-02-09 11:39:59;Switzerland;297;0;UK_Card;0;Master
34816;2019-02-09 11:40:00;Switzerland;297;1;Goldcard;0;Master
34817;2019-02-09 11:43:02;Germany;297;0;UK_Card;0;Master
34818;2019-02-09 11:43:02;Germany;297;0;Moneycard;0;Master
34819;2019-02-09 11:43:48;Germany;297;0;UK_Card;0;Master
34820;2019-02-09 11:50:01;Austria;286;0;UK_Card;1;Diners
34821;2019-02-09 11:51:04;Germany;140;0;UK_Card;0;Master
34822;2019-02-09 11:51:29;Germany;140;0;UK_Card;0;Master
34823;2019-02-09 11:51:30;Germany;140;0;Simplecard;0;Master
34824;2019-02-09 11:53:02;Germany;305;1;Moneycard;0;Diners
34825;2019-02-09 11:56:11;Switzerland;223;0;UK_Card;1;Diners
34826;2019-02-09 11:56:53;Switzerland;223;0;Moneycard;1;Diners
34827;2019-02-09 11:57:43;Switzerland;223;0;UK_Card;1;Diners
34828;2019-02-09 11:58:16;Switzerland;223;1;Simplecard;1;Diners
34829;2019-02-09 12:00:25;Austria;66;0;Goldcard;0;Master
34830;2019-02-09 12:00:36;Austria;66;1;UK_Card;0;Master
34831;2019-02-09 12:02:21;Switzerland;268;0;UK_Card;1;Visa
34832;2019-02-09 12:06:19;Germany;342;0;UK_Card;0;Master
34833;2019-02-09 12:08:08;Austria;208;1;Moneycard;0;Master
34834;2019-02-09 12:09:22;Austria;163;0;Goldcard;0;Visa
34835;2019-02-09 12:09:23;Austria;163;0;UK_Card;0;Visa
34836;2019-02-09 12:10:09;Austria;163;0;UK_Card;0;Visa
34837;2019-02-09 12:10:14;Austria;163;0;Moneycard;0;Visa
